date,tournament,surface,source_player,rd,rk,vrk,winner,loser,score
5-Apr-2026,Monte-Carlo,Clay,Jannik Sinner,R16,2,53,,,Live Scores
5-Apr-2026,Monte-Carlo,Clay,Jannik Sinner,R32,2,34,Jannik Sinner,Ugo Humbert,6-3 6-0
18-Mar-2026,Miami Masters,Hard,Jannik Sinner,F,2,22,Jannik Sinner,Jiri Lehecka,6-4 6-4
18-Mar-2026,Miami Masters,Hard,Jannik Sinner,SF,2,4,Jannik Sinner,Alexander Zverev,6-3 7-6(4)
18-Mar-2026,Miami Masters,Hard,Jannik Sinner,QF,2,20,Jannik Sinner,Frances Tiafoe,6-2 6-2
18-Mar-2026,Miami Masters,Hard,Jannik Sinner,R16,2,40,Jannik Sinner,Alex Michelsen,7-5 7-6(4)
18-Mar-2026,Miami Masters,Hard,Jannik Sinner,R32,2,33,Jannik Sinner,Corentin Moutet,6-1 6-4
18-Mar-2026,Miami Masters,Hard,Jannik Sinner,R64,2,76,Jannik Sinner,Damir Dzumhur,6-3 6-3
4-Mar-2026,Indian Wells Masters,Hard,Jannik Sinner,F,2,11,Jannik Sinner,Daniil Medvedev,7-6(6) 7-6(4)
4-Mar-2026,Indian Wells Masters,Hard,Jannik Sinner,SF,2,4,Jannik Sinner,Alexander Zverev,6-2 6-4
4-Mar-2026,Indian Wells Masters,Hard,Jannik Sinner,QF,2,27,Jannik Sinner,Learner Tien,6-1 6-2
4-Mar-2026,Indian Wells Masters,Hard,Jannik Sinner,R16,2,35,Jannik Sinner,Joao Fonseca,7-6(6) 7-6(4)
4-Mar-2026,Indian Wells Masters,Hard,Jannik Sinner,R32,2,39,Jannik Sinner,Denis Shapovalov,6-3 6-2
4-Mar-2026,Indian Wells Masters,Hard,Jannik Sinner,R64,2,109,Jannik Sinner,Dalibor Svrcina,6-1 6-1
16-Feb-2026,Doha,Hard,Jannik Sinner,QF,2,16,Jakub Mensik,Jannik Sinner,7-6(3) 2-6 6-3
16-Feb-2026,Doha,Hard,Jannik Sinner,R16,2,53,Jannik Sinner,Alexei Popyrin,6-3 7-5
16-Feb-2026,Doha,Hard,Jannik Sinner,R32,2,31,Jannik Sinner,Tomas Machac,6-1 6-4
19-Jan-2026,Australian Open,Hard,Jannik Sinner,SF,2,4,Novak Djokovic,Jannik Sinner,3-6 6-3 4-6 6-4 6-4
19-Jan-2026,Australian Open,Hard,Jannik Sinner,QF,2,7,Jannik Sinner,Ben Shelton,6-3 6-4 6-4
19-Jan-2026,Australian Open,Hard,Jannik Sinner,R16,2,25,Jannik Sinner,Luciano Darderi,6-1 6-3 7-6(2)
19-Jan-2026,Australian Open,Hard,Jannik Sinner,R32,2,85,Jannik Sinner,Eliot Spizzirri,4-6 6-3 6-4 6-4
19-Jan-2026,Australian Open,Hard,Jannik Sinner,R64,2,88,Jannik Sinner,James Duckworth,6-1 6-4 6-2
19-Jan-2026,Australian Open,Hard,Jannik Sinner,R128,2,93,Jannik Sinner,Hugo Gaston,6-2 6-1 0-0 RET
9-Nov-2025,Tour Finals,Hard,Jannik Sinner,F,2,1,Jannik Sinner,Carlos Alcaraz,7-6(4) 7-5
9-Nov-2025,Tour Finals,Hard,Jannik Sinner,SF,2,7,Jannik Sinner,Alex De Minaur,7-5 6-2
9-Nov-2025,Tour Finals,Hard,Jannik Sinner,RR,2,3,Jannik Sinner,Alexander Zverev,6-4 6-3
9-Nov-2025,Tour Finals,Hard,Jannik Sinner,RR,2,5,Jannik Sinner,Ben Shelton,6-3 7-6(3)
9-Nov-2025,Tour Finals,Hard,Jannik Sinner,RR,2,8,Jannik Sinner,Felix Auger Aliassime,7-5 6-1
27-Oct-2025,Paris Masters,Hard,Jannik Sinner,F,2,10,Jannik Sinner,Felix Auger Aliassime,6-4 7-6(4)
27-Oct-2025,Paris Masters,Hard,Jannik Sinner,SF,2,3,Jannik Sinner,Alexander Zverev,6-0 6-1
27-Oct-2025,Paris Masters,Hard,Jannik Sinner,QF,2,7,Jannik Sinner,Ben Shelton,6-3 6-3
27-Oct-2025,Paris Masters,Hard,Jannik Sinner,R16,2,21,Jannik Sinner,Francisco Cerundolo,7-5 6-1
27-Oct-2025,Paris Masters,Hard,Jannik Sinner,R32,2,41,Jannik Sinner,Zizou Bergs,6-4 6-2
20-Oct-2025,Vienna,Hard,Jannik Sinner,F,2,3,Jannik Sinner,Alexander Zverev,3-6 6-3 7-5
20-Oct-2025,Vienna,Hard,Jannik Sinner,SF,2,7,Jannik Sinner,Alex De Minaur,6-3 6-4
20-Oct-2025,Vienna,Hard,Jannik Sinner,QF,2,16,Jannik Sinner,Alexander Bublik,6-4 6-4
20-Oct-2025,Vienna,Hard,Jannik Sinner,R16,2,22,Jannik Sinner,Flavio Cobolli,6-2 7-6(4)
20-Oct-2025,Vienna,Hard,Jannik Sinner,R32,2,51,Jannik Sinner,Daniel Altmaier,6-0 6-2
1-Oct-2025,Shanghai Masters,Hard,Jannik Sinner,R32,2,31,Tallon Griekspoor,Jannik Sinner,6-7(3) 7-5 3-2 RET
1-Oct-2025,Shanghai Masters,Hard,Jannik Sinner,R64,2,49,Jannik Sinner,Daniel Altmaier,6-3 6-3
25-Sep-2025,Beijing,Hard,Jannik Sinner,F,2,52,Jannik Sinner,Learner Tien,6-2 6-2
25-Sep-2025,Beijing,Hard,Jannik Sinner,SF,2,8,Jannik Sinner,Alex De Minaur,6-3 4-6 6-2
25-Sep-2025,Beijing,Hard,Jannik Sinner,QF,2,57,Jannik Sinner,Fabian Marozsan,6-1 7-5
25-Sep-2025,Beijing,Hard,Jannik Sinner,R16,2,68,Jannik Sinner,Terence Atmane,6-4 5-7 6-0
25-Sep-2025,Beijing,Hard,Jannik Sinner,R32,2,97,Jannik Sinner,Marin Cilic,6-2 6-2
25-Aug-2025,US Open,Hard,Jannik Sinner,F,1,2,Carlos Alcaraz,Jannik Sinner,6-2 3-6 6-1 6-4
25-Aug-2025,US Open,Hard,Jannik Sinner,SF,1,27,Jannik Sinner,Felix Auger Aliassime,6-1 3-6 6-3 6-4
25-Aug-2025,US Open,Hard,Jannik Sinner,QF,1,10,Jannik Sinner,Lorenzo Musetti,6-1 6-4 6-2
25-Aug-2025,US Open,Hard,Jannik Sinner,R16,1,24,Jannik Sinner,Alexander Bublik,6-1 6-1 6-1
25-Aug-2025,US Open,Hard,Jannik Sinner,R32,1,29,Jannik Sinner,Denis Shapovalov,5-7 6-4 6-3 6-3
25-Aug-2025,US Open,Hard,Jannik Sinner,R64,1,36,Jannik Sinner,Alexei Popyrin,6-3 6-2 6-2
25-Aug-2025,US Open,Hard,Jannik Sinner,R128,1,89,Jannik Sinner,Vit Kopriva,6-1 6-1 6-2
7-Aug-2025,Cincinnati Masters,Hard,Jannik Sinner,F,1,2,Carlos Alcaraz,Jannik Sinner,5-0 RET
7-Aug-2025,Cincinnati Masters,Hard,Jannik Sinner,SF,1,136,Jannik Sinner,Terence Atmane,7-6(4) 6-2
7-Aug-2025,Cincinnati Masters,Hard,Jannik Sinner,QF,1,28,Jannik Sinner,Felix Auger Aliassime,6-0 6-2
7-Aug-2025,Cincinnati Masters,Hard,Jannik Sinner,R16,1,89,Jannik Sinner,Adrian Mannarino,6-4 7-6(4)
7-Aug-2025,Cincinnati Masters,Hard,Jannik Sinner,R32,1,35,Jannik Sinner,Gabriel Diallo,6-2 7-6(6)
7-Aug-2025,Cincinnati Masters,Hard,Jannik Sinner,R64,1,144,Jannik Sinner,Daniel Elahi Galan,6-1 6-1
30-Jun-2025,Wimbledon,Grass,Jannik Sinner,F,1,2,Jannik Sinner,Carlos Alcaraz,4-6 6-4 6-4 6-4
30-Jun-2025,Wimbledon,Grass,Jannik Sinner,SF,1,6,Jannik Sinner,Novak Djokovic,6-3 6-3 6-4
30-Jun-2025,Wimbledon,Grass,Jannik Sinner,QF,1,10,Jannik Sinner,Ben Shelton,7-6(2) 6-4 6-4
30-Jun-2025,Wimbledon,Grass,Jannik Sinner,R16,1,21,Jannik Sinner,Grigor Dimitrov,3-6 5-7 2-2 RET
30-Jun-2025,Wimbledon,Grass,Jannik Sinner,R32,1,52,Jannik Sinner,Pedro Martinez,6-1 6-3 6-1
30-Jun-2025,Wimbledon,Grass,Jannik Sinner,R64,1,93,Jannik Sinner,Aleksandar Vukic,6-1 6-1 6-3
30-Jun-2025,Wimbledon,Grass,Jannik Sinner,R128,1,95,Jannik Sinner,Luca Nardi,6-4 6-3 6-0
16-Jun-2025,Halle,Grass,Jannik Sinner,R16,1,45,Alexander Bublik,Jannik Sinner,3-6 6-3 6-4
16-Jun-2025,Halle,Grass,Jannik Sinner,R32,1,138,Jannik Sinner,Yannick Hanfmann,7-5 6-3
26-May-2025,Roland Garros,Clay,Jannik Sinner,F,1,2,Carlos Alcaraz,Jannik Sinner,4-6 6-7(4) 6-4 7-6(3) 7-6(2)
26-May-2025,Roland Garros,Clay,Jannik Sinner,SF,1,6,Jannik Sinner,Novak Djokovic,6-4 7-5 7-6(3)
26-May-2025,Roland Garros,Clay,Jannik Sinner,QF,1,62,Jannik Sinner,Alexander Bublik,6-1 7-5 6-0
26-May-2025,Roland Garros,Clay,Jannik Sinner,R16,1,15,Jannik Sinner,Andrey Rublev,6-1 6-3 6-4
26-May-2025,Roland Garros,Clay,Jannik Sinner,R32,1,34,Jannik Sinner,Jiri Lehecka,6-0 6-1 6-2
26-May-2025,Roland Garros,Clay,Jannik Sinner,R64,1,166,Jannik Sinner,Richard Gasquet,6-3 6-0 6-4
26-May-2025,Roland Garros,Clay,Jannik Sinner,R128,1,75,Jannik Sinner,Arthur Rinderknech,6-4 6-3 7-5
7-May-2025,Rome Masters,Clay,Jannik Sinner,F,1,3,Carlos Alcaraz,Jannik Sinner,7-6(5) 6-1
7-May-2025,Rome Masters,Clay,Jannik Sinner,SF,1,12,Jannik Sinner,Tommy Paul,1-6 6-0 6-3
7-May-2025,Rome Masters,Clay,Jannik Sinner,QF,1,7,Jannik Sinner,Casper Ruud,6-0 6-1
7-May-2025,Rome Masters,Clay,Jannik Sinner,R16,1,18,Jannik Sinner,Francisco Cerundolo,7-6(2) 6-3
7-May-2025,Rome Masters,Clay,Jannik Sinner,R32,1,93,Jannik Sinner,Jesper De Jong,6-4 6-2
7-May-2025,Rome Masters,Clay,Jannik Sinner,R64,1,99,Jannik Sinner,Mariano Navone,6-3 6-4
5-Apr-2026,Monte-Carlo,Clay,Carlos Alcaraz,R16,1,30,,,Live Scores
5-Apr-2026,Monte-Carlo,Clay,Carlos Alcaraz,R32,1,65,Carlos Alcaraz,Sebastian Baez,6-1 6-3
18-Mar-2026,Miami Masters,Hard,Carlos Alcaraz,R32,1,36,Sebastian Korda,Carlos Alcaraz,6-3 5-7 6-4
18-Mar-2026,Miami Masters,Hard,Carlos Alcaraz,R64,1,39,Carlos Alcaraz,Joao Fonseca,6-4 6-4
4-Mar-2026,Indian Wells Masters,Hard,Carlos Alcaraz,SF,1,11,Daniil Medvedev,Carlos Alcaraz,6-3 7-6(3)
4-Mar-2026,Indian Wells Masters,Hard,Carlos Alcaraz,QF,1,29,Carlos Alcaraz,Cameron Norrie,6-3 6-4
4-Mar-2026,Indian Wells Masters,Hard,Carlos Alcaraz,R16,1,13,Carlos Alcaraz,Casper Ruud,6-1 7-6(2)
4-Mar-2026,Indian Wells Masters,Hard,Carlos Alcaraz,R32,1,28,Carlos Alcaraz,Arthur Rinderknech,6-7(6) 6-3 6-2
4-Mar-2026,Indian Wells Masters,Hard,Carlos Alcaraz,R64,1,42,Carlos Alcaraz,Grigor Dimitrov,6-2 6-3
16-Feb-2026,Doha,Hard,Carlos Alcaraz,F,1,40,Carlos Alcaraz,Arthur Fils,6-2 6-1
16-Feb-2026,Doha,Hard,Carlos Alcaraz,SF,1,14,Carlos Alcaraz,Andrey Rublev,7-6(3) 6-4
16-Feb-2026,Doha,Hard,Carlos Alcaraz,QF,1,17,Carlos Alcaraz,Karen Khachanov,6-7(3) 6-4 6-3
16-Feb-2026,Doha,Hard,Carlos Alcaraz,R16,1,60,Carlos Alcaraz,Valentin Royer,6-2 7-5
16-Feb-2026,Doha,Hard,Carlos Alcaraz,R32,1,30,Carlos Alcaraz,Arthur Rinderknech,6-4 7-6(5)
19-Jan-2026,Australian Open,Hard,Carlos Alcaraz,F,1,4,Carlos Alcaraz,Novak Djokovic,2-6 6-2 6-3 7-5
19-Jan-2026,Australian Open,Hard,Carlos Alcaraz,SF,1,3,Carlos Alcaraz,Alexander Zverev,6-4 7-6(5) 6-7(3) 6-7(4) 7-5
19-Jan-2026,Australian Open,Hard,Carlos Alcaraz,QF,1,6,Carlos Alcaraz,Alex De Minaur,7-5 6-2 6-1
19-Jan-2026,Australian Open,Hard,Carlos Alcaraz,R16,1,20,Carlos Alcaraz,Tommy Paul,7-6(6) 6-4 7-5
19-Jan-2026,Australian Open,Hard,Carlos Alcaraz,R32,1,37,Carlos Alcaraz,Corentin Moutet,6-2 6-4 6-1
19-Jan-2026,Australian Open,Hard,Carlos Alcaraz,R64,1,102,Carlos Alcaraz,Yannick Hanfmann,7-6(4) 6-3 6-2
19-Jan-2026,Australian Open,Hard,Carlos Alcaraz,R128,1,81,Carlos Alcaraz,Adam Walton,6-3 7-6(2) 6-2
9-Nov-2025,Tour Finals,Hard,Carlos Alcaraz,F,1,2,Jannik Sinner,Carlos Alcaraz,7-6(4) 7-5
9-Nov-2025,Tour Finals,Hard,Carlos Alcaraz,SF,1,8,Carlos Alcaraz,Felix Auger Aliassime,6-2 6-4
9-Nov-2025,Tour Finals,Hard,Carlos Alcaraz,RR,1,9,Carlos Alcaraz,Lorenzo Musetti,6-4 6-1
9-Nov-2025,Tour Finals,Hard,Carlos Alcaraz,RR,1,6,Carlos Alcaraz,Taylor Fritz,6-7(2) 7-5 6-3
9-Nov-2025,Tour Finals,Hard,Carlos Alcaraz,RR,1,7,Carlos Alcaraz,Alex De Minaur,7-6(5) 6-2
27-Oct-2025,Paris Masters,Hard,Carlos Alcaraz,R32,1,31,Cameron Norrie,Carlos Alcaraz,4-6 6-3 6-4
24-Sep-2025,Tokyo,Hard,Carlos Alcaraz,F,1,5,Carlos Alcaraz,Taylor Fritz,6-4 6-4
24-Sep-2025,Tokyo,Hard,Carlos Alcaraz,SF,1,12,Carlos Alcaraz,Casper Ruud,3-6 6-3 6-4
24-Sep-2025,Tokyo,Hard,Carlos Alcaraz,QF,1,33,Carlos Alcaraz,Brandon Nakashima,6-2 6-4
24-Sep-2025,Tokyo,Hard,Carlos Alcaraz,R16,1,45,Carlos Alcaraz,Zizou Bergs,6-4 6-3
24-Sep-2025,Tokyo,Hard,Carlos Alcaraz,R32,1,41,Carlos Alcaraz,Sebastian Baez,6-4 6-2
19-Sep-2025,Laver Cup,Hard,Carlos Alcaraz,RR,1,5,Taylor Fritz,Carlos Alcaraz,6-3 6-2
19-Sep-2025,Laver Cup,Hard,Carlos Alcaraz,RR,1,21,Carlos Alcaraz,Francisco Cerundolo,6-2 6-1
25-Aug-2025,US Open,Hard,Carlos Alcaraz,F,2,1,Carlos Alcaraz,Jannik Sinner,6-2 3-6 6-1 6-4
25-Aug-2025,US Open,Hard,Carlos Alcaraz,SF,2,7,Carlos Alcaraz,Novak Djokovic,6-4 7-6(4) 6-2
25-Aug-2025,US Open,Hard,Carlos Alcaraz,QF,2,21,Carlos Alcaraz,Jiri Lehecka,6-4 6-2 6-4
25-Aug-2025,US Open,Hard,Carlos Alcaraz,R16,2,82,Carlos Alcaraz,Arthur Rinderknech,7-6(3) 6-3 6-4
25-Aug-2025,US Open,Hard,Carlos Alcaraz,R32,2,34,Carlos Alcaraz,Luciano Darderi,6-2 6-4 6-0
25-Aug-2025,US Open,Hard,Carlos Alcaraz,R64,2,65,Carlos Alcaraz,Mattia Bellucci,6-1 6-0 6-3
25-Aug-2025,US Open,Hard,Carlos Alcaraz,R128,2,67,Carlos Alcaraz,Reilly Opelka,6-4 7-5 6-4
7-Aug-2025,Cincinnati Masters,Hard,Carlos Alcaraz,F,2,1,Carlos Alcaraz,Jannik Sinner,5-0 RET
7-Aug-2025,Cincinnati Masters,Hard,Carlos Alcaraz,SF,2,3,Carlos Alcaraz,Alexander Zverev,6-4 6-3
7-Aug-2025,Cincinnati Masters,Hard,Carlos Alcaraz,QF,2,11,Carlos Alcaraz,Andrey Rublev,6-3 4-6 7-5
7-Aug-2025,Cincinnati Masters,Hard,Carlos Alcaraz,R16,2,98,Carlos Alcaraz,Luca Nardi,6-1 6-4
7-Aug-2025,Cincinnati Masters,Hard,Carlos Alcaraz,R32,2,72,Carlos Alcaraz,Hamad Medjedovic,6-4 6-4
7-Aug-2025,Cincinnati Masters,Hard,Carlos Alcaraz,R64,2,56,Carlos Alcaraz,Damir Dzumhur,6-1 2-6 6-3
30-Jun-2025,Wimbledon,Grass,Carlos Alcaraz,F,2,1,Jannik Sinner,Carlos Alcaraz,4-6 6-4 6-4 6-4
30-Jun-2025,Wimbledon,Grass,Carlos Alcaraz,SF,2,5,Carlos Alcaraz,Taylor Fritz,6-4 5-7 6-3 7-6(6)
30-Jun-2025,Wimbledon,Grass,Carlos Alcaraz,QF,2,61,Carlos Alcaraz,Cameron Norrie,6-2 6-3 6-3
30-Jun-2025,Wimbledon,Grass,Carlos Alcaraz,R16,2,14,Carlos Alcaraz,Andrey Rublev,6-7(5) 6-3 6-4 6-4
30-Jun-2025,Wimbledon,Grass,Carlos Alcaraz,R32,2,125,Carlos Alcaraz,Jan Lennard Struff,6-1 3-6 6-3 6-4
30-Jun-2025,Wimbledon,Grass,Carlos Alcaraz,R64,2,733,Carlos Alcaraz,Oliver Tarvet,6-1 6-4 6-4
30-Jun-2025,Wimbledon,Grass,Carlos Alcaraz,R128,2,138,Carlos Alcaraz,Fabio Fognini,7-5 6-7(5) 7-5 2-6 6-1
16-Jun-2025,Queen's Club,Grass,Carlos Alcaraz,F,2,30,Carlos Alcaraz,Jiri Lehecka,7-5 6-7(5) 6-2
16-Jun-2025,Queen's Club,Grass,Carlos Alcaraz,SF,2,51,Carlos Alcaraz,Roberto Bautista Agut,6-4 6-4
16-Jun-2025,Queen's Club,Grass,Carlos Alcaraz,QF,2,80,Carlos Alcaraz,Arthur Rinderknech,7-5 6-4
16-Jun-2025,Queen's Club,Grass,Carlos Alcaraz,R16,2,59,Carlos Alcaraz,Jaume Munar,6-4 6-7(7) 7-5
16-Jun-2025,Queen's Club,Grass,Carlos Alcaraz,R32,2,86,Carlos Alcaraz,Adam Walton,6-4 7-6(4)
26-May-2025,Roland Garros,Clay,Carlos Alcaraz,F,2,1,Carlos Alcaraz,Jannik Sinner,4-6 6-7(4) 6-4 7-6(3) 7-6(2)
26-May-2025,Roland Garros,Clay,Carlos Alcaraz,SF,2,7,Carlos Alcaraz,Lorenzo Musetti,4-6 7-6(3) 6-0 2-0 RET
26-May-2025,Roland Garros,Clay,Carlos Alcaraz,QF,2,12,Carlos Alcaraz,Tommy Paul,6-0 6-1 6-4
26-May-2025,Roland Garros,Clay,Carlos Alcaraz,R16,2,13,Carlos Alcaraz,Ben Shelton,7-6(8) 6-3 4-6 6-4
26-May-2025,Roland Garros,Clay,Carlos Alcaraz,R32,2,69,Carlos Alcaraz,Damir Dzumhur,6-1 6-3 4-6 6-4
26-May-2025,Roland Garros,Clay,Carlos Alcaraz,R64,2,56,Carlos Alcaraz,Fabian Marozsan,6-1 4-6 6-1 6-2
26-May-2025,Roland Garros,Clay,Carlos Alcaraz,R128,2,310,Carlos Alcaraz,Giulio Zeppieri,6-3 6-4 6-2
7-May-2025,Rome Masters,Clay,Carlos Alcaraz,F,3,1,Carlos Alcaraz,Jannik Sinner,7-6(5) 6-1
7-May-2025,Rome Masters,Clay,Carlos Alcaraz,SF,3,9,Carlos Alcaraz,Lorenzo Musetti,6-3 7-6(4)
7-May-2025,Rome Masters,Clay,Carlos Alcaraz,QF,3,5,Carlos Alcaraz,Jack Draper,6-4 6-4
7-May-2025,Rome Masters,Clay,Carlos Alcaraz,R16,3,24,Carlos Alcaraz,Karen Khachanov,6-3 3-6 7-5
7-May-2025,Rome Masters,Clay,Carlos Alcaraz,R32,3,64,Carlos Alcaraz,Laslo Djere,7-6(2) 6-2
7-May-2025,Rome Masters,Clay,Carlos Alcaraz,R64,3,131,Carlos Alcaraz,Dusan Lajovic,6-3 6-3
14-Apr-2025,Barcelona,Clay,Carlos Alcaraz,F,2,13,Holger Rune,Carlos Alcaraz,7-6(6) 6-2
14-Apr-2025,Barcelona,Clay,Carlos Alcaraz,SF,2,14,Carlos Alcaraz,Arthur Fils,6-2 6-4
14-Apr-2025,Barcelona,Clay,Carlos Alcaraz,QF,2,7,Carlos Alcaraz,Alex De Minaur,7-5 6-3
14-Apr-2025,Barcelona,Clay,Carlos Alcaraz,R16,2,80,Carlos Alcaraz,Laslo Djere,6-2 6-4
14-Apr-2025,Barcelona,Clay,Carlos Alcaraz,R32,2,126,Carlos Alcaraz,Ethan Quinn,6-2 7-6(6)
4-Mar-2026,Indian Wells Masters,Hard,Novak Djokovic,R16,3,14,Jack Draper,Novak Djokovic,4-6 6-4 7-6(5)
4-Mar-2026,Indian Wells Masters,Hard,Novak Djokovic,R32,3,72,Novak Djokovic,Aleksandar Kovacevic,6-4 1-6 6-4
4-Mar-2026,Indian Wells Masters,Hard,Novak Djokovic,R64,3,57,Novak Djokovic,Kamil Majchrzak,4-6 6-1 6-2
19-Jan-2026,Australian Open,Hard,Novak Djokovic,F,4,1,Carlos Alcaraz,Novak Djokovic,2-6 6-2 6-3 7-5
19-Jan-2026,Australian Open,Hard,Novak Djokovic,SF,4,2,Novak Djokovic,Jannik Sinner,3-6 6-3 4-6 6-4 6-4
19-Jan-2026,Australian Open,Hard,Novak Djokovic,QF,4,5,Novak Djokovic,Lorenzo Musetti,4-6 3-6 3-1 RET
19-Jan-2026,Australian Open,Hard,Novak Djokovic,R16,4,17,Novak Djokovic,Jakub Mensik,W/O
19-Jan-2026,Australian Open,Hard,Novak Djokovic,R32,4,75,Novak Djokovic,Botic Van De Zandschulp,6-3 6-4 7-6(4)
19-Jan-2026,Australian Open,Hard,Novak Djokovic,R64,4,141,Novak Djokovic,Francesco Maestrelli,6-3 6-2 6-2
19-Jan-2026,Australian Open,Hard,Novak Djokovic,R128,4,71,Novak Djokovic,Pedro Martinez,6-3 6-2 6-2
2-Nov-2025,Athens,Hard,Novak Djokovic,F,5,9,Novak Djokovic,Lorenzo Musetti,4-6 6-3 7-5
2-Nov-2025,Athens,Hard,Novak Djokovic,SF,5,117,Novak Djokovic,Yannick Hanfmann,6-3 6-4
2-Nov-2025,Athens,Hard,Novak Djokovic,QF,5,47,Novak Djokovic,Nuno Borges,7-6(1) 6-4
2-Nov-2025,Athens,Hard,Novak Djokovic,R16,5,89,Novak Djokovic,Alejandro Tabilo,7-6(3) 6-1
1-Oct-2025,Shanghai Masters,Hard,Novak Djokovic,SF,5,204,Valentin Vacherot,Novak Djokovic,6-3 6-4
1-Oct-2025,Shanghai Masters,Hard,Novak Djokovic,QF,5,44,Novak Djokovic,Zizou Bergs,6-3 7-5
1-Oct-2025,Shanghai Masters,Hard,Novak Djokovic,R16,5,41,Novak Djokovic,Jaume Munar,6-3 5-7 6-2
1-Oct-2025,Shanghai Masters,Hard,Novak Djokovic,R32,5,150,Novak Djokovic,Yannick Hanfmann,4-6 7-5 6-3
1-Oct-2025,Shanghai Masters,Hard,Novak Djokovic,R64,5,94,Novak Djokovic,Marin Cilic,7-6(2) 6-4
25-Aug-2025,US Open,Hard,Novak Djokovic,SF,7,2,Carlos Alcaraz,Novak Djokovic,6-4 7-6(4) 6-2
25-Aug-2025,US Open,Hard,Novak Djokovic,QF,7,4,Novak Djokovic,Taylor Fritz,6-3 7-5 3-6 6-4
25-Aug-2025,US Open,Hard,Novak Djokovic,R16,7,144,Novak Djokovic,Jan Lennard Struff,6-3 6-3 6-2
25-Aug-2025,US Open,Hard,Novak Djokovic,R32,7,35,Novak Djokovic,Cameron Norrie,6-4 6-7(4) 6-2 6-3
25-Aug-2025,US Open,Hard,Novak Djokovic,R64,7,145,Novak Djokovic,Zachary Svajda,6-7(5) 6-3 6-3 6-1
25-Aug-2025,US Open,Hard,Novak Djokovic,R128,7,50,Novak Djokovic,Learner Tien,6-1 7-6(3) 6-2
30-Jun-2025,Wimbledon,Grass,Novak Djokovic,SF,6,1,Jannik Sinner,Novak Djokovic,6-3 6-3 6-4
30-Jun-2025,Wimbledon,Grass,Novak Djokovic,QF,6,24,Novak Djokovic,Flavio Cobolli,6-7(6) 6-2 7-5 6-4
30-Jun-2025,Wimbledon,Grass,Novak Djokovic,R16,6,11,Novak Djokovic,Alex De Minaur,1-6 6-4 6-4 6-4
30-Jun-2025,Wimbledon,Grass,Novak Djokovic,R32,6,49,Novak Djokovic,Miomir Kecmanovic,6-3 6-0 6-4
30-Jun-2025,Wimbledon,Grass,Novak Djokovic,R64,6,154,Novak Djokovic,Daniel Evans,6-3 6-2 6-0
30-Jun-2025,Wimbledon,Grass,Novak Djokovic,R128,6,41,Novak Djokovic,Alexandre Muller,6-1 6-7(7) 6-2 6-2
26-May-2025,Roland Garros,Clay,Novak Djokovic,SF,6,1,Jannik Sinner,Novak Djokovic,6-4 7-5 7-6(3)
26-May-2025,Roland Garros,Clay,Novak Djokovic,QF,6,3,Novak Djokovic,Alexander Zverev,4-6 6-3 6-2 6-4
26-May-2025,Roland Garros,Clay,Novak Djokovic,R16,6,81,Novak Djokovic,Cameron Norrie,6-2 6-3 6-2
26-May-2025,Roland Garros,Clay,Novak Djokovic,R32,6,153,Novak Djokovic,Filip Misolic,6-3 6-4 6-2
26-May-2025,Roland Garros,Clay,Novak Djokovic,R64,6,73,Novak Djokovic,Corentin Moutet,6-3 6-2 7-6(1)
26-May-2025,Roland Garros,Clay,Novak Djokovic,R128,6,98,Novak Djokovic,Mackenzie Mcdonald,6-3 6-3 6-3
18-May-2025,Geneva,Clay,Novak Djokovic,F,6,31,Novak Djokovic,Hubert Hurkacz,5-7 7-6(2) 7-6(2)
18-May-2025,Geneva,Clay,Novak Djokovic,SF,6,90,Novak Djokovic,Cameron Norrie,6-4 6-7(6) 6-1
18-May-2025,Geneva,Clay,Novak Djokovic,QF,6,39,Novak Djokovic,Matteo Arnaldi,6-4 6-4
18-May-2025,Geneva,Clay,Novak Djokovic,R16,6,134,Novak Djokovic,Marton Fucsovics,6-2 6-3
23-Apr-2025,Madrid Masters,Clay,Novak Djokovic,R64,5,44,Matteo Arnaldi,Novak Djokovic,6-3 6-4
5-Apr-2026,Monte-Carlo,Clay,Alexander Zverev,QF,3,40,,,Live Scores
5-Apr-2026,Monte-Carlo,Clay,Alexander Zverev,R16,3,47,Alexander Zverev,Zizou Bergs,6-2 7-5
5-Apr-2026,Monte-Carlo,Clay,Alexander Zverev,R32,3,109,Alexander Zverev,Cristian Garin,4-6 6-4 7-5
18-Mar-2026,Miami Masters,Hard,Alexander Zverev,SF,4,2,Jannik Sinner,Alexander Zverev,6-3 7-6(4)
18-Mar-2026,Miami Masters,Hard,Alexander Zverev,QF,4,19,Alexander Zverev,Francisco Cerundolo,6-1 6-2
18-Mar-2026,Miami Masters,Hard,Alexander Zverev,R16,4,111,Alexander Zverev,Quentin Halys,7-6(4) 7-6(1)
18-Mar-2026,Miami Masters,Hard,Alexander Zverev,R32,4,49,Alexander Zverev,Marin Cilic,6-2 5-7 6-4
18-Mar-2026,Miami Masters,Hard,Alexander Zverev,R64,4,133,Alexander Zverev,Martin Damm,6-2 6-4
4-Mar-2026,Indian Wells Masters,Hard,Alexander Zverev,SF,4,2,Jannik Sinner,Alexander Zverev,6-2 6-4
4-Mar-2026,Indian Wells Masters,Hard,Alexander Zverev,QF,4,32,Alexander Zverev,Arthur Fils,6-2 6-3
